OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/010,"Mansfield Road, Mansfield",-1.768426,53.80853,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415321.9,434687.4,415375.2,434745.9807,27700",0.21,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=NY40L2DH0GF00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7604896OUT&activeTab=summary|https://planning.bradford.gov,11,20,,Derelict and tipped land with vacant building. Permission for conversion and new build to form 20 units has now expired. There have been no further applications,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/012B,"St Marys Road, Manningham",-1.772085,53.808505,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415086.9,434681.15,415127.5768,434753.21,27700",0.22,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8307037COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JN9RJUDH0D700&activeTab=summary|https://planning.bradford.gov,9,11,,There have been various applications for development but none successful. The site is considered to be is suitable for residential use and can accommodate at least 9 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/013A,"Priestman Street, Manningham",-1.771728,53.803354,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415078.6,434053.6,415183.75,434223.0,27700",0.89,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=HKY4UYDHT3000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=M9X9IADH0B300&activeTab=summary|https://planning.bradford.,41,80,,"Large derelict mill and single storey industrial buildings only in partial use. Demolition notification submitted to clear the fire damaged buildings in 2017. The site could be redeveloped for residential redevelopment, although owner intentions are not",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/013B,"Newport Road, Manningham",-1.771218,53.802904,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415138.6293,434071.54,415192.0,434111.0,27700",0.09,not owned by a public authority,,permissioned,full planning permission,2016-05-25,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9403636COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=N61B11DH00F00&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with planning permission for 9 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/036,"Whitburn Way, Allerton",-1.820364,53.801791,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411888.55,433929.0,411970.35,433987.789,27700",0.42,not owned by a public authority,,permissioned,full planning permission,2018-01-03,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K0V0ELDHFH000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IQ1UUMDHV6000&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with full permission for family homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/038,"Allerton Lane, Allerton",-1.829414,53.802473,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411308.15,433998.7,411365.31,434067.2,27700",0.65,not owned by a public authority,,permissioned,full planning permission,2017-06-08,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J28V8JDHX2000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7600948FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with permission for 9 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/040,"Merrivale Road, Allerton",-1.829764,53.79918,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411242.59,433582.1563,411379.8985,433770.009,27700",1.34,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0002089COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9101029FUL&activeTab=summary|https://planning.bradford.gov.uk,49,60,yes,"Slightly sloping land, grassed over but formerly the site of the Merrivale Arms public house. The owner intends bringing the site forward for development",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/045,"Reservoir House, Heights Lane, Daisy Hill",-1.805154,53.811025,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=412840.7,434938.7,413014.1,435037.98,27700",0.87,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KW6E8PDHC1000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=M3R0W7DH0B300&activeTab=summary|https://planning.bradford.,32,39,,The owners present intentions are unknown.,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/058,"Land at buildings at Kenilworth House, Saffron Drive, Allerton",-1.820835,53.800526,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411843.6504,433770.5,411980.491,433866.8347,27700",0.79,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0104116FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0103639REG&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,Site has had permisison for partial demolition and residential new build which has expired. There is recent developer interest in the site,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/060,"Bell Dean Road, Allerton",-1.823954,53.799677,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411660.4611,433695.35,411742.35,433749.0817,27700",0.25,not owned by a public authority,,permissioned,outline planning permission,2015-09-18,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0002089COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JUONSQDHFH000&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with outline permission for 9 houses,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/066,"Alton Grove, Frizinghall",-1.777164,53.824401,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414730.27,436444.4,414802.53,436518.95,27700",0.26,not owned by a public authority,,permissioned,full planning permission,2016-10-06,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JYCAERDH0B600&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=O322Q9DH0CS00&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with detailed planning permission for 4 houses. Details submitted,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/067,"Saffron Drive, Allerton",-1.828145,53.80319,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411353.3886,434072.12,411465.5283,434142.9,27700",0.27,owned by a public authority,,permissioned,full planning permission,2017-06-28,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9702339REG&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JX7EE8DH09100&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with full planning permission for 6 houses,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/073,"Church Street, Manningham",-1.769974,53.806964,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415193.7,434521.75,415289.8,434571.4392,27700",0.23,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7704190FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=NQPDT6DH0GF00&activeTab=summary|https://planning.bradford.gov,9,12,,Cleared site. There are no recent planning applications but the site is suitable for residential development,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/074,"Hill Top Lane, Allerton",-1.828331,53.804041,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=411355.7,434182.95,411434.66,434235.0846,27700",0.26,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LBPUPWDH0GF00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=L7AI17DH02T00&activeTab=summary|https://planning.bradford.,6,8,,Site with residential development potential,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/076,"Fairmount, North Park Road, Heaton",-1.771476,53.810575,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415105.5,434910.1,415196.8,434973.1,27700",0.32,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8507620COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8603771VAR&activeTab=summary|https://planning.bradford.gov.uk,13,16,yes,The council and community are seeking to liaise with the owner to  bring this site forward for redevelopment.  The site is suitable for residential conversion,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/088,"74 Frizinghall Road, Manningham",-1.771034,53.819007,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415147.85,435845.2,415192.05,435915.8,27700",0.17,not owned by a public authority,,permissioned,full planning permission,2017-03-15,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9006097FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=P7A77TDHLQF00&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with detailed permission for 4 semi detached and 2 bungalows,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/111,"7-9 Oak Avenue, Manningham",-1.763905,53.810758,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415615.8,434941.1963,415672.25,434993.8,27700",0.17,not owned by a public authority,,permissioned,full planning permission,2016-10-21,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JMI7W1DH06L00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LIV1N3DH06L00&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with permission approved October 2016 for partial demolition of building which accomodated 18 flats and new build of 6 houses and 6 apartments,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/112,"Squire Lane, Girlington",-1.794392,53.804535,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413565.4668,434180.8524,413718.1499,434353.7868,27700",1.81,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8707958FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8805835COU&activeTab=summary|https://planning.bradford.gov.uk,67,82,yes,Cleared  and unused land. The owners had intended using the land for parking but it is suitable for housing,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/113,"Nesfield House, 2 Nesfield Street, Bradford",-1.75925,53.800751,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415946.392,433847.5,415962.0021,433861.4824,27700",0.01,not owned by a public authority,,permissioned,full planning permission,2017-08-18,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LEFSXODHC1000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OUPZGXDH0IM00&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with conversion permission of 1st and 2nd floors,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/114,Lily Street,-1.773387,53.80676,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415008.15,434506.6296,415037.2,434531.9,27700",0.06,not owned by a public authority,,permissioned,full planning permission,2017-11-11,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=ICQISEDHV6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OQ1S30DH0DK00&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with conversion permission,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/115,"Chellowfield Court, Daisy Hill",-1.814666,53.815307,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=412284.15,435447.8,412317.27,435476.02,27700",0.06,not owned by a public authority,,permissioned,full planning permission,2017-09-06,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=PFRENIDHIUE00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OSD8JEDHL5100&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with permission for new apartment block,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/116,"Rutland House, Manningham Lane",-1.760051,53.802088,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415859.5204,433978.9,415947.6,434026.8,27700",0.19,not owned by a public authority,,permissioned,other,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8500506FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9901198FUL&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Site with prior notification approval for change of use,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/117,"9 Eldon Place, Manningham",-1.75992,53.799739,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415898.7276,433726.2,415922.24,433757.2,27700",0.02,not owned by a public authority,,permissioned,full planning permission,2017-05-01,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LAUKFNDH0DX00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7703024FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with conversion permission,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/118,"Green Lane/Lumb Lane, Manningham",-1.765569,53.802995,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415493.515,434069.6,415576.4,434134.3,27700",0.34,not owned by a public authority,,permissioned,full planning permission,2017-02-20,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7402181COU&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9007500REG&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Site with permission for redevelopment,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/119,"Eldon Lodge, Eldon Place, Manningham",-1.760488,53.799501,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415852.9,433691.05,415892.75,433738.35,27700",0.1,not owned by a public authority,,permissioned,full planning permission,2017-07-06,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0102061FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=N5TEVQDH02F00&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Building with permission to convert from office to 17 apartments,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/122,Thorn Lane/Bingley Road,-1.807726,53.820831,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=412617.5606,435970.95,412879.42,436193.3866,27700",3.27,not owned by a public authority,,pending decision,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=ICFA8GDHL6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K54LPADH0GQ00&activeTab=summary|https://planning.bradford.,0,0,yes,Application pending for conversion and new build apartments.,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/123,Former Manningham Middle School,-1.763132,53.803252,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415591.6,434077.7035,415784.708,434187.95,27700",0.87,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0203717FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7602097OUT&activeTab=summary|https://planning.bradford.gov.uk,40,77,,Buildings in conservation order suitable for conversion to numerous uses including residential,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,NW/126,"Site of Anvil Court, Church Street, Manningham",-1.774263,53.805639,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414926.95,434346.55,415007.35,434443.3,27700",0.51,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0001367REG&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OMQZ3RDH0CY00&activeTab=summary,19,23,yes,Site of former apartments,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/002,Albert Road,-1.852225,53.771926,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=409769.17,430575.72,409911.75,430698.49,27700",0.97,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=I13VOJDHW3000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9001161FUL&activeTab=summary|https://planning.bradford.gov,36,44,,Site had permission for 47 dwellings but this has expired.,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/019,"Charles Street, Derby Street, Queensbury",-1.852603,53.766669,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=409784.75,430018.55,409846.0,430075.25,27700",0.19,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KCC7RGDHFH000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=K4RRUMDH06V00&activeTab=summary|https://planning.bradford.,8,9,,Permission has expired but the site remains undeveloped and is suiatable for residential development,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,QB/031,"Former reservoir, Mountain",-1.860226,53.772387,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=409271.55,430643.109,409352.711,430723.55,27700",0.47,not owned by a public authority,,permissioned,full planning permission,2016-07-21,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=PAD8E8DHFT000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=MVL8ZYDH0B200&activeTab=summary|https://planning.bradford.,0,0,yes,. Former reservoir . The site has permission for 5 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/001,Highbridge Terrace West Bowling,-1.746436,53.770363,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416759.213,430404.6,416891.4592,430562.1981,27700",1.32,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LGCI0YDH08U00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=MG3IF8DH02C00&activeTab=summary|https://planning.bradford.,36,48,,Former RUDP site. Permission for 45 units was refused in 2014 against officer recommendation there have been no further submissions. The site will be suitable for development retaining some open space,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/005,"Cleckheaton Road, Wyke",-1.75016,53.750753,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416489.4375,428231.5918,416664.787,428346.5953,27700",0.51,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0002143FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0203945REG&activeTab=summary|https://planning.bradford.gov.uk,14,18,yes,Vacant land and building suitable for residential use. The shape of the site will limit how the site can be developed,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/023A,"Parry Lane, East Bowling",-1.721886,53.783916,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=418368.2982,431953.4513,418462.7938,432014.75,27700",0.25,not owned by a public authority,,permissioned,full planning permission,2016-01-19,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KCBPR6DH06V00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KP117SDHFH000&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with planning permission for 14 houses,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/026,"Laisterdyke Lane, Laisterdyke",-1.717121,53.792281,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=418644.4,432843.1,418839.15,433009.35,27700",1.99,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IBWSV1DHK7000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7500620FUL&activeTab=summary|https://planning.bradford.gov,73,90,,"Cleared, enclosed and tipped land where a number of planning enquiries relating to bringing the site forward have been made. An application is expected in the near future",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/030,"Landscove Avenue, Holmewood",-1.700855,53.772222,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=419754.83,430634.6,419864.2,430744.8,27700",0.62,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IJVAYODHM9000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9302015REG&activeTab=summary,23,28,,Cleared site. The site is available for redevelopment,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/033,"Land at Muirhead Fold, Holmewood",-1.708087,53.773006,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=419282.6,430706.05,419390.77,430840.9,27700",0.6,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9502736PN&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9503278FUL&activeTab=summary|https://planning.bradford.gov.uk/,22,27,,Level site  which offers good potential for redevelopment subject to planning approval,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/037,"Cordingley Street, Holmewood",-1.70883,53.769125,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=419228.5,430305.9,419338.55,430399.65,27700",0.87,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KW6NZADHFH000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OCBIGUDH0IL00&activeTab=summary|https://planning.bradford.,32,39,,"Level vacant Land, partly used for storage and disused 3 storey building.",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/089,"Tennis Avenue, Holmewood",-1.711925,53.769406,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=419062.75,430343.9998,419104.6,430415.3998,27700",0.23,not owned by a public authority,,permissioned,outline planning permission,2018-02-01,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7607975OUT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0302016OUT&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/102,"Grayswood Drive, Holmewood",-1.715232,53.778598,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=418798.87,431361.55,418922.5654,431438.6575,27700",0.41,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9402866REG&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0301944PN&activeTab=summary|https://planning.bradford.gov.uk/,15,19,,Former developed site surrounded by residential development. The site is identified within the Holmewood & Tong Neighbourhood Development Plan.,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/114,"Somerton Drive, Holmewood",-1.712294,53.772095,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=419023.18,430644.82,419089.54,430708.06,27700",0.27,owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9601182REG&activeTab=summary,8,11,,Unused land formerly site of flats,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SE/118,"Kaycell Street, Bierley",-1.730265,53.771282,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=417824.5666,430533.9744,417915.6797,430638.8494,27700",0.47,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IXAMOUDHM9000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9900731FUL&activeTab=summary|https://planning.bradford.gov,18,21,,Unused land off unmade residential road. The site is currently allocated for employment use in the RUDP but is considered suitable for residential,2018-11-01,2018-11-01,
