OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Source
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,33,17080174,20-28 Addiscombe Road (Go Ahead House & Easy Hotel),http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.37485185,-0.090149746,0.13,not owned by a public authority,yes,not permissioned,,,,,37,"Residential, office and/or hotel",,,37,105,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,34,,"Land Bounded By George St, Park Lane, Barclay Road, And Main London To Brighton Railway Line",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.372659,-0.094113887,0.97,owned by a public authority,yes,not permissioned,,,,,814,Mixed use development incorporating residential use on land behind the Fairfield Halls.,,,814,2098,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,35,,"Purley Baptist Church, 2-12 Banstead Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.33870614,-0.117724956,0.43,not owned by a public authority,yes,not permissioned,,,,,20,"Mixed use redevelopment comprising new church, community facility and residential",,,20,111,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,37,17080173,45 Lansdowne Road,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.37812866,-0.094223808,0.26,not owned by a public authority,yes,not permissioned,,,,,37,Residential development,,,37,117,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,40,17080450,West Croydon Bus Station,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.37903233,-0.10114139,0.32,owned by a public authority,yes,not permissioned,,,,,45,"Redevelopment over the bus station to incorporate residential uses and town centre uses (office, leisure, food & drink or hotel). The bus station is to be retained as part of any redevelopment.",,,45,142,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,41,17080200,Direct Line House,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.37012066,-0.097831873,0.28,not owned by a public authority,yes,not permissioned,,,,,40,"Residential and/or office development, subject to impact on designated views",,,40,126,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,42,,"The Lansdowne, 2 Lansdowne Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.376288,-0.096660912,0.25,not owned by a public authority,yes,not permissioned,,,,,35,"Mixed use development of office and residential, subject to impact on heritage",,,35,101,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,45,,East Croydon Station,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.375527,-0.092877925,1.79,owned by a public authority,yes,not permissioned,,,,,,Mixed use development including redevelopment of the existing railway station,,,TBC,TBC,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,46,,"Southern Motor Group, 22 Lansdowne Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.379916,-0.092309832,0.79,owned by a public authority,yes,not permissioned,,,,,111,Mixed use development of residential and light industrial,,,111,319,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,47,,3 - 7 Park Street,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.373404,-0.099466502,0.09,not owned by a public authority,yes,not permissioned,,,,,13,Mixed use residential and ground floor town centre use,,,13,50,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,48,,294-330 Purley Way,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37229422,-0.119394255,2.55,not owned by a public authority,yes,not permissioned,,,,,115,"Mixed use development comprising retail store, commercial space and residential units",,,115,233,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,50,,44-60 Cherry Orchard Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37782711,-0.090615164,0.30,not owned by a public authority,yes,not permissioned,,,,,120,Residential development subject to the relocation of the existing business to another site in the borough,,,120,120,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,58,17080241,140 & 140a Hermitage Road,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.42098598,-0.092455394,0.43,not owned by a public authority,yes,not permissioned,,,,,20,"Residential development, subject to impact on the heritage of the area",,,20,73,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,59,,"Garages at rear of 96 College Green and land at Westow Park, Upper Norwood",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.416109,-0.085345209,0.08,owned by a public authority,yes,not permissioned,,,,,10,"Residential development, subject to impact on the heritage of the area",,,10,50,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,61,,"Car park, 54-58 Whytecliffe Road South",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.33870054,-0.112901068,0.46,unknown ownership,yes,not permissioned,,,,,21,Residential use with retention of car parking spaces,,,21,119,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,64,,112a and 112b Brighton Road,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.332388,-0.12458271,0.30,not owned by a public authority,yes,not permissioned,,,,,14,"Residential, with leisure uses (up to existing floor space)",,,14,52,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,68,,130 Oval Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37710234,-0.088633573,0.22,not owned by a public authority,yes,not permissioned,,,,,10,Residential development,,,10,57,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,71,,"2 Red Gables, Beech Avenue",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.341169,-0.096315443,0.63,not owned by a public authority,yes,not permissioned,,,,,23,Residential development,,,23,47,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,78,,114-118 Whitehorse Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.38653382,-0.096246159,0.04,not owned by a public authority,yes,not permissioned,,,,,7,Residential conversion and extension,,,7,8,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,79,17080439,"Waitrose, Sanderstead",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.332044,-0.074659121,0.73,not owned by a public authority,yes,not permissioned,,,,,26,"Mixed use residential and retail development, subject to impact on designated views",,,26,54,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,85,17080152,The Forestdale Centre,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.35102488,-0.038176021,0.44,not owned by a public authority,yes,not permissioned,,,,,16,"Residential development incorporating a new shopping parade with retail, finance, and food & drink",,,16,41,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,87,,Shirley Community Centre,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.369104,-0.030747235,0.10,unknown ownership,yes,not permissioned,,,,,20,Mixed use development with residential and replacement community facility that provides at least equivalent functionality to the existing centre,,,20,25,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,90,,Car park of The Sandrock Public House,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.366683,-0.052481979,0.12,not owned by a public authority,yes,not permissioned,,,,,25,Residential development,,,25,25,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,101,17080088,"Toby Carvery, Brantwood Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.34939816,-0.09986726,0.37,not owned by a public authority,yes,not permissioned,,,,,13,Residential development,,,13,35,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,103,,585-603 London Road,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.390398,-0.11294836,0.96,not owned by a public authority,yes,not permissioned,,,,,22,Mixed use development for residential and hotel (up to existing floor space).,,,22,81,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,105,17080464,"Strand House, Zion Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.39654326,-0.094062126,0.26,not owned by a public authority,yes,not permissioned,,,,,12,"Residential development, subject to impact on designated views",,,12,67,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,106,,"CAFCO, 40 Northwood Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.407427,-0.10322696,0.12,owned by a public authority,yes,not permissioned,,,,,5,Mixed use residential and community use (to retain equivalent floor space or functionality of the community use),,,5,20,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,110,17080148,"Old Waddon Goods Yard, Purley Way",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.36758261,-0.117748381,0.85,not owned by a public authority,yes,not permissioned,,,,,39,"Mixed use development incorporating residential, retail and food & drink (with the retail and food & drink elements limited to the current amount of floor space)",,,39,221,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,114,,Garage courts at 18 Bramley Hill,http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.366173,-0.10370547,0.45,owned by a public authority,yes,not permissioned,,,,,20,Residential development,,,20,50,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,123,,"Prospect West and car park to the rear of, 81-85 Station Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.38053115,-0.100403957,0.88,not owned by a public authority,yes,not permissioned,,,,,40,Residential (with healthcare facility if required by NHS),,,40,288,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,125,17080249,"Sainsburys, Trafalgar Way",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.37572716,-0.117572429,0.83,not owned by a public authority,yes,not permissioned,,,,,38,Mixed use residential and retail development (with retail floor space limited to no more than currently exists on the site),,,38,141,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2017-12-31,2019-12-23,London Strategic Housing Land Availability Assessment 2017
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,130,,1-9 Banstead Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.33861095,-0.119078455,0.88,not owned by a public authority,yes,not permissioned,,,,,77,Residential development,,,77,100,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,136,,"Supermarket, car park, 54 Brigstock Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.39870787,-0.101102523,0.44,not owned by a public authority,yes,not permissioned,,,,,25,"Mixed use of residential, retail along Brigstock Road, and employment use",,,25,55,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,148,,"Canterbury House, Sydenham Road",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.377624,-0.097551405,0.38,not owned by a public authority,yes,not permissioned,,,,,54,Comprehensive mixed-use redevelopment including residential (but not including retail),,,54,153,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,149,,"Tesco, Thornton Heath",http://www.planvu.co.uk/croydon2018/index.php?map=review,ETRS89,51.398925,-0.098924696,0.93,not owned by a public authority,yes,not permissioned,,,,,45,Mixed-use development including retail and residential,,,45,254,,http://www.planvu.co.uk/croydon2018/index.php?map=review,,2019-12-23,2019-12-23,Croydon Local Plan Review 2019 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,175,,"Stephenson House, Cherry Orchard Road and Knolly House, Addiscombe Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37594034,-0.090722356,0.94,not owned by a public authority,yes,not permissioned,,,,,132,Residential and/or office,,,132,380,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,182,,"St Mathews House, 98 George Street",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37417609,-0.09448843,0.05,not owned by a public authority,yes,not permissioned,,,,,7,Redevelopment for residential and/or offices and/or retail (on George Street frontage),,,7,20,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,184,,1-19 Derby Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37773539,-0.103795954,0.34,not owned by a public authority,yes,not permissioned,,,,,48,"Residential development above, community uses on lower floors",,,48,137,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,187,,28 Dingwall Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37753963,-0.09615942,0.11,not owned by a public authority,yes,not permissioned,,,,,16,Offices and residential and/or hotel (with healthcare facility if required by the NHS),,,16,44,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,190,,"Car park to the rear of Leon House, 22-24 Edridge Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.36919139,-0.098200802,0.40,not owned by a public authority,yes,not permissioned,,,,,56,Residential development,,,56,162,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,192,,"Suffolk House, George Street",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37400009,-0.095832008,0.25,not owned by a public authority,yes,not permissioned,,,,,35,Mixed use redevelopment with offices or residential dwellings above retail units at ground level,,,35,101,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,199,,20 Lansdowne Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37921405,-0.092396854,0.78,not owned by a public authority,yes,not permissioned,,,,,109,Residential development with light industrial workshops and studio spaces,,,109,313,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,200,,"Multi-storey car park, Lansdowne Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37748921,-0.095270596,0.95,not owned by a public authority,yes,not permissioned,,,,,133,"Mixed use, public car park and residential.",,,133,384,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,201,,"Lidl, Easy Gym and car park, 99-101 London Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.38039408,-0.105827257,1.13,not owned by a public authority,yes,not permissioned,,,,,51,Primary school with residential development on upper floors,,,51,293,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,203,,"West Croydon station and shops, 176 North End",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37857766,-0.102496604,1.75,not owned by a public authority,yes,not permissioned,,,,,79,"Remodelling of station and redevelopment to provide an improved transport interchange, cycle hub, retail & office units with residential development above",,,79,455,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,218,,"Lunar House, Wellesley Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37826459,-0.098715918,1.34,unknown ownership,yes,not permissioned,,,,,188,Office and residential and/or hotel (with healthcare facility if required by the NHS),,,188,542,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,220,,9-11 Wellesley Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37516077,-0.098082905,0.15,unknown ownership,yes,not permissioned,,,,,21,Residential and/or hotel and/or retail and/or finance,,,21,60,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,222,,"Multi-storey car park, 1 Whitgift Street",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37016201,-0.100933522,0.54,not owned by a public authority,yes,not permissioned,,,,,95,Residential with community facilities commensurate in size and functionality to that currently on the site,,,95,193,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,231,,"Segas House, Park Lane",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37267493,-0.097295032,0.19,not owned by a public authority,yes,not permissioned,,,,,40,Residential conversion with cultural uses if required (with town centres uses considered if there is no interest in delivery of cultural uses).,,,40,40,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,234,,"Southern House, Wellesley Grove",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37548923,-0.096158224,0.58,not owned by a public authority,yes,not permissioned,,,,,82,Offices and residential and/or hotel (with healthcare facility if required by the NHS),,,82,234,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,236,,"Apollo House, Wellesley Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37718794,-0.098315063,0.58,unknown ownership,yes,not permissioned,,,,,82,Offices and residential and/or hotel (with healthcare facility if required by the NHS),,,82,234,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,248,,18-28 Thornton Road,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.39329805,-0.115830338,0.20,not owned by a public authority,yes,not permissioned,,,,,9,Residential development,,,9,34,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,284,,"Asharia House, 50 Northwood Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.40758194,-0.102115059,0.14,not owned by a public authority,yes,not permissioned,,,,,7,Residential development including replacement community facility,,,7,23,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,294,,"Croydon College Annexe, Barclay Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37263583,-0.094336813,0.14,not owned by a public authority,yes,not permissioned,,,,,20,Residential redevelopment with community uses and Creative and Cultural Industries Enterprise Centre,,,20,56,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,306,,"The Good Companions Public House site, 251 Tithe Pit Shaw Lane",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.31901627,-0.065043311,0.30,not owned by a public authority,yes,not permissioned,,,,,8,Mixed use of residential and retail,,,8,24,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,311,,"Mott Macdonald House, 8 Sydenham Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37773009,-0.096812525,0.24,not owned by a public authority,yes,not permissioned,,,,,34,Offices and residential and/or hotel (with healthcare facility if required by the NHS),,,34,97,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,314,,"Valley Park (B&Q and Units A-G Daniell Way), Hesterman Way",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.3801883,-0.125479819,6.75,not owned by a public authority,yes,not permissioned,,,,,237,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS), community and leisure to form the basis of a new residential community and local centre.",,,237,641,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,316,,"PC World, 2 Trojan Way",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37374707,-0.119708297,1.03,not owned by a public authority,yes,not permissioned,,,,,47,"Redevelopment of this area to a mixture of residential, retail and commercial use, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community",,,47,175,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,325,,"Telephone Exchange, 88-90 Brighton Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.33332957,-0.123414614,0.34,not owned by a public authority,yes,not permissioned,,,,,19,Conversion of existing building to residential use if no longer required as a telephone exchange in the future,,,19,77,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,326,,"Ambassador House, 3-17 Brigstock Road",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.39815637,-0.099256537,0.56,unknown ownership,yes,not permissioned,,,,,26,"Mixed use conversion comprising residential, retail and community facilities",,,26,145,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,332,,"Superstores, Drury Crescent",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37447753,-0.117034577,1.45,not owned by a public authority,yes,not permissioned,,,,,66,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS) and community uses to form the basis of a new residential community",,,66,246,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,334,,"Valley Leisure Park, Hesterman Way",http://www.planvu.co.uk/croydon2016/index.php?map=proposed,ETRS89,51.37792576,-0.12458077,0.95,not owned by a public authority,yes,not permissioned,,,,,34,"Redevelopment of this area to a mixture of residential, retail, healthcare facility (if required by the NHS), community and leisure to form the basis of a new residential community and local centre.",,,34,90,,http://www.planvu.co.uk/croydon2016/index.php?map=proposed,,2017-12-31,2019-12-23,Croydon Local Plan 2016 allocation
