OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate,Source
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/03181/P,,"10, Blunt Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169,ETRS89,51.3629192262,-0.0940790478,0.041,not owned by a public authority,yes,permissioned,full planning permission,2016-08-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169,,6,"Demolition of existing house; erection of a three / four storey building containing 1 x one bedroom, 5 x two bedroom and 1 x three bedroom flats; Provision of one parking space and associated landscaping.",,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB169,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/03514/P,,"47, Shirley Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110,ETRS89,51.3813084463,-0.062777335,0.19,not owned by a public authority,yes,permissioned,full planning permission,2017-03-10,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110,,18,"Erection of 6 two storey buildings with accomodation in roofspace comprising 6 one bedroom, 8 two bedroom and 4 three bedroom flats; formation of access road and provision of associated  parking, cycle and refuse",,,18,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW0AJLXB110,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/03773/P,,"Surrey House, 2, Scarbrook Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,ETRS89,51.3718349608,-0.1009505457,0.091,not owned by a public authority,yes,permissioned,full planning permission,2016-09-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,,6,Alterations; use of first floor as 4 one bedroom and 2 two bedroom flats.,,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB555,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/03859/P,,"169-183, Brighton Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509,ETRS89,51.3286439701,-0.1267782269,0.292,not owned by a public authority,yes,permissioned,full planning permission,2016-10-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509,,26,"Demolition of the existing frontage buildings; erection of 3 two storey buildings with accommodation in roofspace comprising 21 one bedroom, 9 two bedroom and 3 three bedroom flats; formation of vehicular accesses and provision of associated parking",,,26,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW09JLXB509,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04113/FUL,,"7-11, High Street",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,ETRS89,51.3734218169,-0.1000946585,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-02-28,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,,9,Alteration and erection of extensions at first and second floors and use of these upper floors as 5 one bedroom and 4 two bedroom flats,,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBORR2JLGLJ00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04186/FUL,,"108, Purley Downs Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00,ETRS89,51.3374203531,-0.0899535477,0.39,not owned by a public authority,yes,permissioned,full planning permission,2017-01-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00,,7,"Demolition of the existing buildings and the construction of 8 four bedroom two storey detached houses with accomodation in roofspace. Provision for access, parking and landscaping.",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ON83BMJLGRN00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04420/FUL,,"49 - 53, High Street",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00,ETRS89,51.3720364416,-0.1000657674,0.08,not owned by a public authority,yes,permissioned,full planning permission,2016-10-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00,,6,"Alterations; conversion of the first and second floor to residential use including loft extension to comprise 2 one bedroom,  2 two bedroom  and 2 three bedroom flats",,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCF1QJJLH5W00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04426/FUL,,"Works, 23-31, Dennett Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00,ETRS89,51.3835370849,-0.1105693462,0.068,not owned by a public authority,yes,permissioned,full planning permission,2016-12-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00,,12,"Erection of three storey building to provide 7 studio and 5 one bedroom flats and a meeting room for the use of people recovering from mental ill health, and associated landscaping works",,,12,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCGE57JLH6D00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04519/FUL,,"1-3 Bridge Brigade, Waddon Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,ETRS89,51.3717743833,-0.1116713833,0.037,not owned by a public authority,yes,permissioned,full planning permission,2016-11-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,,9,Alterations; conversion to form 2 two bedroom and 7 one bedroom flats and construction of first floor level with dormer extensions. Provision of amenity space and bike storage,,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5WNJLHDO00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04520/FUL,,"2, Plough Lane",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00,ETRS89,51.3411707364,-0.1228073608,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-03-01,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00,,18,"Demolition of no.2 Plough Lane. Erection of 1 four storey building with accommodation in roofspace and 1 two storey building comprising 6 one bedroom, 12 two bedroom and 1 three bedroom flats. Formation of vehicular access and provision of associated car parking (12 spaces, 10 standard and 2 disabled spaces), cycle parking (32 spaces) and landscaping.",,,18,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS5XWJLHDQ00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04727/FUL,,"45, Enmore Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,ETRS89,51.3925201728,-0.071345575,0.2,not owned by a public authority,yes,permissioned,full planning permission,2016-12-05,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,,7,"Demolition of a single storey garage block. Erection of 2 three bedroom and 1 two bedroom houses and a three storey building comprising 3 one bedroom and 1 two bedroom flats. Construction one new refuse store to the front of the site, and one replacement refuse store to the rear. Associated landscaping works.",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODEFDEJLHS700,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04729/FUL,,"349, Grange Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,ETRS89,51.4097597092,-0.0894860323,0.15,not owned by a public authority,yes,permissioned,full planning permission,2016-11-16,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,,8,Alterations ; Alterations to existing building; erection of extension to side of building to form lift core; construction of roof extension to form an additional 4 one bedroom flats; erection of two storey building to rear to form terrace of 4 two bedroom  townhouses; provision of associated vehicle access and parking ; provision of associated refuse and cycle stores (amended description),,,8,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODFKV3JLHSD00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/04907/OUT,,"10, Croham Valley Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,ETRS89,51.3574581178,-0.0768826658,0.1,not owned by a public authority,yes,permissioned,outline planning permission,2017-05-12,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,,7,"Demolition of existing dwelling, erection of a building comprising 8 two bedroom flats, formation of vehicular access and provision of parking area with 8 spaces, cycle and refuse stores.",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ODW8SQJLI4C00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05057/FUL,,"98, Hyde Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,ETRS89,51.331193227,-0.0930115849,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-02-14,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,,6,"Demolition of existing dwelling. Erection of a building with lower ground floor and accomodation in roofspace comprising 7 two  bedroom apartments. formation of revised vehicular access and provision of  associated  parking spaces, bicycle storages and refuse store.",,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE9SD9JLIHN00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05198/FUL,,"2 Willis Court, Dunheved Road North",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,ETRS89,51.3910210589,-0.1140410584,0.03,not owned by a public authority,yes,permissioned,full planning permission,2017-01-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,,7,"Alterations to roof ; Construction of  third floor to provide  1 one bed room, 4 two bedroom and 2 studio flats, alterations to street facade South elevation ; alterations to parking layout and provision of associated parking ; provision of refuse and cycle storage (amended description)",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEMHBAJLIQU00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05287/FUL,,"32a, Reedham Drive",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,ETRS89,51.328884575,-0.1187730256,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-03-24,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,,7,"Demolition of existing building and erection of four storey building comprising 4 two bedroom and 3 three bedroom flats, associated parking and refuse store",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEXPJDJLIXH00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05397/FUL,,"759, London Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,ETRS89,51.3940179206,-0.1152976188,0.03,not owned by a public authority,yes,permissioned,full planning permission,2017-01-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,,6,Erection of three storey building in car park comprising 6 one bedroom flats,,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFALDTJLJ5J00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05498/FUL,,"37a, Smitham Bottoms Lane",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,ETRS89,51.334266715,-0.1393403027,0.032,not owned by a public authority,yes,permissioned,full planning permission,2017-01-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,,5,"Alterations and erection of a two storey rear extension with extension to the existing roof to provide 2 one bedroom and 3 two bedroom flats. Provision of associated parking, cycle and refuse storage",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFLQSCJLJCN00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05502/FUL,,"84-146, Mayday Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,ETRS89,51.394419795,-0.115122962,0.043,not owned by a public authority,yes,permissioned,full planning permission,2016-12-22,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,,9,Erection of four storey building comprising 8 one bedroom and 1 two bedroom flats. formation of vehicular access and provision of associated parking,,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFM1XWJLJD500,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05522/FUL,,"36, Beulah Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,ETRS89,51.4009934689,-0.1011946964,0.096,not owned by a public authority,yes,permissioned,full planning permission,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,,9,"Demolition of existing buildings ; Erection of a three storey building comprising 6 one bedroom, and 3 two bedroom flats; provision of associated parking, provision of refuse and cycle storage",,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFNWKZJLJEJ00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05856/FUL,,"745, London Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,ETRS89,51.3936245532,-0.1148825736,0.069,not owned by a public authority,yes,permissioned,full planning permission,2017-03-09,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,,20,"Demolition of existing public house and erection of  four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking",,,20,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05856/P,,"The Horseshoe Public House, 745, London Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,ETRS89,51.3936245532,-0.1148825736,0.068,not owned by a public authority,yes,permissioned,full planning permission,2017-05-18,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,,20,"Demolition of existing public house and erection of  four / five storey mixed use development comprising use within A1 (retail) or B1 (business) on part ground floor and 4 one bedroom, 8 two bedroom, 8 three bedroom flats in remainder of building, formation of part basement storage / plant room and associated parking",,,20,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGSRIKJLK4P00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05891/FUL,,"83, 85 & 113, Hermitage Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,ETRS89,51.4203233912,-0.0948417585,0.128,not owned by a public authority,yes,permissioned,full planning permission,2017-04-27,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,,9,"Erection of a part three part four storey building comprising no. 6 two bedroom and 1 one bedroom flats and 1 two storey two bedroom and 1 three storey  three bedroom house together with car parking, landscaping and associated works",,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OGZXRKJLK8E00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05972/FUL,,"226, Whitehorse Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,ETRS89,51.3902649675,-0.0939782755,0.56,not owned by a public authority,yes,permissioned,full planning permission,2017-02-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,,38,"Demolition of existing buildings. Erection of two and four storey buildings comprising a total of 12 one bedroom, 9 two bedroom and 11 three bedroom flats and 5 two bedroom and 1 one bedroom houses, provision of  ancillary car parking, hard and soft landscaping",,,38,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OQD4N0JLJ3J00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05976/FUL,,"20-20c, Oxford Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,ETRS89,51.4208268869,-0.0920736769,0.13,not owned by a public authority,yes,permissioned,full planning permission,2017-03-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,,5,"Demolition of existing demountable houses and erection of 4 two storey buildings comprising 5 two bedroom and 3 one bedroom flats  and 1 three bedroom house with provision of associated car parking, landscaping and associated works.",,,5,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH6UCDJLKEF00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/05998/FUL,,"122-124, Chertsey Crescent",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,ETRS89,51.3398122763,-0.0147337549,0.09,owned by a public authority,yes,permissioned,full planning permission,2017-04-11,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,,7,Demolition of garages and erection of 4 two bedroom and 3 three bedroom houses with provision of landscaping and associated works.,,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7DV5JLKFD00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06000/FUL,,"485-487, King Henry's Drive",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,ETRS89,51.3347507501,2.25589e-05,0.07,owned by a public authority,yes,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,,7,"Demolition of garages and erection of four two/three storey buildings comprising 4 one bedroom, 1 two bedroom flats and 2 three bedroom houses, provision of  car parking, landscaping and associated works.",,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7I3LJLKFK00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06023/FUL,,"89 - 157, Regina Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,ETRS89,51.4017221401,-0.0693192784,0.34,owned by a public authority,yes,permissioned,full planning permission,2017-04-20,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,,19,"Demolition of garages. Erection of  four storey building comprising 5 one bedroom and 6 two bedroom  flats. Erection of 1 three bedroom and 2 one bedroom single storey  houses and 5 two storey one bedroom houses with provision of car parking, landscaping and associated works.",,,19,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTSVJLKI000,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06024/FUL,,"Land East Of 22-32, Northbrook Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,ETRS89,51.3931229879,-0.0949805819,0.056,owned by a public authority,yes,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,,11,"Erection of a  three/ four storey building comprising 6 one bedroom and 5 two bedroom flats with provision of car parking, landscaping and associated works.",,,11,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCTYBJLKI200,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06029/FUL,,"Malton House, 193, Selhurst Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,ETRS89,51.3965161832,-0.0830373534,0.05,owned by a public authority,yes,permissioned,full planning permission,2017-04-07,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,,9,"Demolition of garages. erection of  single/three storey building comprising 4 two bedroom and 5 one bedroom flats .provision of associated  car parking, landscaping and associated works.",,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWOEJLKIE00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06030/FUL,,"94-96, Uvedale Crescent",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,ETRS89,51.3367869474,-0.0033632647,0.08,owned by a public authority,yes,permissioned,full planning permission,2017-04-13,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,,6,"Demolition of garages and erection of 4 part single part two storey buildings comprising 2 houses and 4 flats with provision of car parking, landscaping and associated works.",,,6,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCWU2JLKIG00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06031/FUL,,"75-135, Kingsdown Avenue",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,ETRS89,51.3457385282,-0.107112311,1.3,owned by a public authority,yes,permissioned,full planning permission,2017-04-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,,34,"Demolition of existing garages and erection of 1 six storey building comprising 9 two bedroom, 1 one bedroom and 1 three bedroom flats, 1 four storey building comprising 4 two bedroom and 2 one bedroom flats and 13 three bedroom and 4 two bedroom houses. Provision of associated car parking, landscaping and associated works",,,34,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHCX5NJLKII00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06103/FUL,,"15, South End",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,ETRS89,51.3671770313,-0.0987582948,0.04,not owned by a public authority,yes,permissioned,full planning permission,2017-01-25,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,,9,"Alterations and refurbishment for use of ground floor for the purposes within class A3 (restaurant), new shopfront,  erection of first floor extension and construction of second and third floors. use of rear ground floor and upper floors as 6 one bedroom, 2 studio and 1 two bedroom flats.",,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHIHTMJLKN000,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06245/FUL,,"15, Purley Rise",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,ETRS89,51.3351733753,-0.1223057033,0.1,not owned by a public authority,yes,permissioned,full planning permission,2017-05-17,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,,7,Demolition of existing building and construction of a basement and two storeys plus roofspace building to provide 8 self contained flats. Provision of 4 car parking spaces and cycle and refuse store,,,7,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHXHRCJL0DU00,,2017-12-31,2017-12-31,London Development Database
http://opendatacommunities.org/id/london-borough-council/croydon,Croydon Council,16/06276/FUL,,"25-39, Drovers Road",http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,ETRS89,51.3612440507,-0.0966910719,0.15,not owned by a public authority,yes,permissioned,full planning permission,2017-06-23,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,,9,"Erection of a three-storey building comprising 9 one bedroom flats together with provision of car parking, landscaping and other associated works",,,9,,,http://publicaccess2.croydon.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI327DJLL0G00,,2017-12-31,2017-12-31,London Development Database
